StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
IN,Indianapolis,1836003-18097380404,1836003,18097380404,30.5,39.71025249,-86.10658013,21
IN,Indianapolis,1836003-18097322000,1836003,18097322000,38.1,39.82931797,-86.16831109,52
IN,Evansville,1822000-18163003804,1822000,18163003804,32.5,37.955793,-87.47144351,3
IN,Indianapolis,1836003-18097355900,1836003,18097355900,37.1,39.75626802,-86.13755931,79
IN,Muncie,1851876-18035001600,1851876,18035001600,38.1,40.17102658,-85.3895065,30
IN,Indianapolis,1836003-18097342500,1836003,18097342500,36.6,39.75639805,-86.23535185,45
IN,Fort Wayne,1825000-18003003600,1825000,18003003600,41.4,41.01909642,-85.12724996,31
IN,Hammond,1831000-18089021600,1831000,18089021600,33.2,41.5801839,-87.51373948,60
IN,Indianapolis,1836003-18097360501,1836003,18097360501,35.6,39.78993653,-85.96195208,2
IN,Fort Wayne,1825000-18003011502,1825000,18003011502,28.6,41.03957212,-85.20269169,9
IN,Indianapolis,1836003-18097350300,1836003,18097350300,46.2,39.82113715,-86.15921006,68
IN,Indianapolis,1836003-18097321001,1836003,18097321001,40.2,39.86149836,-86.20278126,34
IN,Fort Wayne,1825000-18003002200,1825000,18003002200,37,41.05961912,-85.17558987,19
IN,Indianapolis,1836003-18097357100,1836003,18097357100,40.1,39.74762037,-86.13589558,71
IN,Indianapolis,1836003-18097310305,1836003,18097310305,40,39.84431944,-86.26986059,5
IN,South Bend,1871000-18141011100,1871000,18141011100,36.6,41.68539707,-86.3254013,8
IN,Indianapolis,1836003-18097390402,1836003,18097390402,27.8,39.66607909,-86.05406672,30
IN,Indianapolis,1836003-18097381205,1836003,18097381205,31.8,39.64358326,-86.09840411,13
IN,Indianapolis,1836003-18097381001,1836003,18097381001,28.7,39.65680714,-86.12987763,41
IN,Indianapolis,1836003-18097330401,1836003,18097330401,27.4,39.87192529,-86.0586501,2
IN,Gary,1827000-18089010201,1827000,18089010201,46.2,41.60722801,-87.26198496,25
IN,South Bend,1871000-18141003400,1871000,18141003400,42,41.64242065,-86.268553,7
IN,Indianapolis,1836003-18097380300,1836003,18097380300,34.6,39.71603849,-86.12645369,32
IN,South Bend,1871000-18141011000,1871000,18141011000,30,41.72350182,-86.31755718,3
IN,Muncie,1851876-18035000902,1851876,18035000902,28,40.20311416,-85.40963321,50
IN,Fort Wayne,1825000-18003010604,1825000,18003010604,39,41.13699521,-85.17911562,20
IN,Indianapolis,1836003-18097357600,1836003,18097357600,38.3,39.7306456,-86.12366047,23
IN,Indianapolis,1836003-18097354500,1836003,18097354500,36.1,39.77348758,-86.12904826,57
IN,Fishers,1823278-18057110811,1823278,18057110811,26.8,39.94259813,-86.05910467,14
IN,Muncie,1851876-18035002800,1851876,18035002800,40.1,40.19559868,-85.38059067,71
IN,Indianapolis,1836003-18097352700,1836003,18097352700,42,39.78675781,-86.12552296,59
IN,Fort Wayne,1825000-18003000400,1825000,18003000400,32.1,41.08555618,-85.10612854,6
