StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
NC,Raleigh,3755000-37183051502,3755000,37183051502,23.3,35.80870792,-78.68313669,38
NC,Jacksonville,3734200-37133001102,3734200,37133001102,28.5,34.74640871,-77.44889266,25
NC,Cary,3710740-37183053523,3710740,37183053523,20.9,35.79432435,-78.81819342,50
NC,Charlotte,3712000-37119001507,3712000,37119001507,39.7,35.24622242,-80.74331011,8
NC,Raleigh,3755000-37183054209,3755000,37183054209,26.3,35.89321407,-78.51969873,17
NC,Raleigh,3755000-37183050400,3755000,37183050400,22.9,35.79593762,-78.6354861,70
NC,Durham,3719000-37063002007,3719000,37063002007,26.2,35.9496251,-78.93832337,6
NC,Charlotte,3712000-37119005518,3712000,37119005518,24,35.36079916,-80.76834207,7
NC,Charlotte,3712000-37119005519,3712000,37119005519,25.1,35.37421887,-80.74969017,0
NC,Durham,3719000-37063002019,3719000,37063002019,21.1,35.90387473,-78.98200273,27
